Date,Price
34731,1.2622
34732,1.2641
34733,1.2596
34736,1.2558
34737,1.253
34738,1.2561
34739,1.2575
34740,1.2615
34743,1.2649
34744,1.2692
34745,1.2726
34746,1.2849
34747,1.2854
34750,1.2975
34751,1.2898
34752,1.2963
34753,1.2942
34754,1.2875
34757,1.2948
34758,1.2927
34759,1.2957
34760,1.296
34761,1.3163
34764,1.3357
34765,1.341
34766,1.3472
34767,1.3437
34768,1.321
34771,1.3259
34772,1.3224
34773,1.3396
34774,1.3408
34775,1.3353
34778,1.3284
34779,1.3221
34780,1.3238
34781,1.3277
34782,1.3214
34785,1.3277
34786,1.333
34787,1.3499
34788,1.3261
34789,1.3615
34792,1.355
34793,1.345
34794,1.3474
34795,1.3556
34796,1.355
34799,1.3342
34800,1.3365
34801,1.3328
34802,1.3488
34807,1.363
34808,1.3701
34809,1.3552
34810,1.3512
34813,1.3589
34814,1.3661
34815,1.3499
34816,1.3581
34817,1.3521
34820,1.3459
34821,1.3578
34822,1.3585
34823,1.3643
34824,1.3648
34828,1.3691
34829,1.3578
34830,1.3355
34831,1.312
34834,1.3115
34835,1.3144
34836,1.3132
34837,1.2958
34838,1.3098
34841,1.3019
34842,1.3077
34843,1.3099
34844,1.3398
34845,1.3605
34849,1.3552
34850,1.3374
34851,1.3289
34852,1.343
34855,1.3455
34856,1.3357
34857,1.3416
34858,1.331
34859,1.3495
34862,1.3435
34863,1.3414
34864,1.3501
34865,1.3387
34866,1.3466
34869,1.3479
34870,1.3543
34871,1.3547
34872,1.3628
34873,1.3617
34876,1.3541
34877,1.3617
34878,1.3569
34879,1.3572
34880,1.3605
34883,1.3678
34884,1.3652
34885,1.3644
34886,1.3659
34887,1.3585
34890,1.3543
34891,1.3525
34892,1.3504
34893,1.3613
34894,1.3622
34897,1.3578
34898,1.3637
34899,1.3626
34900,1.3736
34901,1.3671
34904,1.3699
34905,1.3615
34906,1.3706
34907,1.3691
34908,1.377
34911,1.3765
34912,1.3765
34913,1.3637
34914,1.3706
34915,1.3695
34918,1.3587
34919,1.355
34920,1.3547
34921,1.343
34922,1.3344
34925,1.3325
34926,1.2987
34927,1.3004
34928,1.2994
34929,1.304
34932,1.3031
34933,1.2932
34934,1.2982
34935,1.2975
34936,1.2975
34940,1.2996
34941,1.298
34942,1.3033
34943,1.3057
34946,1.3048
34947,1.306
34948,1.2957
34949,1.2989
34950,1.296
34953,1.3021
34954,1.3023
34955,1.2882
34956,1.2895
34957,1.2903
34960,1.2907
34961,1.2908
34962,1.304
34963,1.3245
34964,1.3394
34967,1.3317
34968,1.325
34969,1.3355
34970,1.3394
34971,1.3364
34974,1.3341
34975,1.3249
34976,1.3277
34977,1.331
34978,1.3293
34981,1.3425
34982,1.3374
34983,1.3341
34984,1.3376
34985,1.3319
34988,1.3387
34989,1.3399
34990,1.3346
34991,1.3428
34992,1.3536
34995,1.3607
34996,1.3607
34997,1.3554
34998,1.3497
34999,1.3554
35002,1.3515
35003,1.3508
35004,1.3443
35005,1.343
35006,1.3463
35009,1.3463
35010,1.3455
35011,1.3461
35012,1.3464
35013,1.3488
35016,1.3425
35017,1.3481
35018,1.3563
35019,1.3521
35020,1.3561
35023,1.3494
35024,1.3539
35025,1.3534
35026,1.3494
35027,1.3479
35030,1.3333
35031,1.3348
35032,1.3316
35033,1.3243
35034,1.3229
35037,1.3257
35038,1.33
35039,1.3271
35040,1.328
35041,1.3229
35044,1.3247
35045,1.321
35046,1.3191
35047,1.3257
35048,1.3264
35051,1.3341
35052,1.3316
35053,1.327
35054,1.3303
35055,1.3305
35060,1.3392
35061,1.3387
35062,1.3392
35066,1.3389
35067,1.3342
35068,1.3208
35069,1.3349
35072,1.333
35073,1.3312
35074,1.3351
35075,1.3351
35076,1.3332
35079,1.3291
35080,1.3201
35081,1.3146
35082,1.3104
35083,1.3024
35086,1.3045
35087,1.3028
35088,1.3002
35089,1.3012
35090,1.2893
35093,1.2938
35094,1.2913
35095,1.2943
35096,1.292
35097,1.2967
35100,1.3098
35101,1.3086
35102,1.304
35103,1.304
35104,1.3045
35107,1.3074
35108,1.3036
35109,1.3084
35110,1.3057
35111,1.3141
35114,1.3277
35115,1.3189
35116,1.3228
35117,1.3231
35118,1.3256
35121,1.3284
35122,1.3254
35123,1.3194
35124,1.3123
35125,1.307
35128,1.3072
35129,1.3058
35130,1.3079
35131,1.306
35132,1.3012
35135,1.3024
35136,1.3046
35137,1.3111
35138,1.3099
35139,1.3058
35142,1.3082
35143,1.308
35144,1.3069
35145,1.3072
35146,1.3072
35149,1.3065
35150,1.3067
35151,1.298
35152,1.305
35153,1.3072
35156,1.3028
35157,1.304
35158,1.3067
35159,1.3062
35164,1.2963
35165,1.292
35166,1.2908
35167,1.2885
35170,1.284
35171,1.2844
35172,1.2855
35173,1.2834
35174,1.2873
35177,1.2835
35178,1.2819
35179,1.2793
35180,1.2739
35181,1.2739
35184,1.2788
35185,1.2684
35186,1.2695
35187,1.2703
35188,1.2739
35192,1.2789
35193,1.2811
35194,1.2806
35195,1.275
35198,1.2715
35199,1.2692
35200,1.2705
35201,1.2682
35202,1.2763
35205,1.2703
35206,1.2652
35207,1.2666
35208,1.2653
35209,1.2649
35213,1.2606
35214,1.2622
35215,1.2713
35216,1.2755
35219,1.2762
35220,1.2721
35221,1.2732
35222,1.2723
35223,1.2694
35226,1.2684
35227,1.2682
35228,1.2678
35229,1.2681
35230,1.2771
35233,1.2825
35234,1.284
35235,1.2809
35236,1.2785
35237,1.2749
35240,1.2729
35241,1.2736
35242,1.2762
35243,1.2807
35244,1.2809
35247,1.2798
35248,1.2771
35249,1.2785
35250,1.2806
35251,1.2767
35254,1.2762
35255,1.2793
35256,1.2783
35257,1.2809
35258,1.2803
35261,1.2817
35262,1.3031
35263,1.3072
35264,1.3028
35265,1.3067
35268,1.3096
35269,1.3057
35270,1.3067
35271,1.3135
35272,1.3096
35275,1.3099
35276,1.3118
35277,1.316
35278,1.3165
35279,1.313
35282,1.3104
35283,1.3079
35284,1.3075
35285,1.3069
35286,1.3106
35289,1.313
35290,1.3118
35291,1.3074
35292,1.3065
35293,1.3004
35296,1.3041
35297,1.3036
35298,1.3094
35299,1.2992
35300,1.3058
35304,1.3127
35305,1.3137
35306,1.3101
35307,1.3129
35310,1.3058
35311,1.3077
35312,1.3091
35313,1.3077
35314,1.3055
35317,1.3036
35318,1.2905
35319,1.2887
35320,1.2867
35321,1.286
35324,1.2895
35325,1.2867
35326,1.2903
35327,1.2863
35328,1.287
35331,1.2887
35332,1.2888
35333,1.292
35334,1.283
35335,1.2812
35338,1.2804
35339,1.2799
35340,1.2799
35341,1.2773
35342,1.2773
35345,1.2778
35346,1.2803
35347,1.2785
35348,1.2771
35349,1.2762
35352,1.2771
35353,1.2692
35354,1.27
35355,1.2657
35356,1.267
35359,1.2716
35360,1.2726
35361,1.2811
35362,1.2819
35363,1.2821
35366,1.2849
35367,1.2923
35368,1.2947
35369,1.2907
35370,1.287
35373,1.2898
35374,1.287
35375,1.2873
35376,1.2942
35377,1.295
35380,1.3006
35381,1.3007
35382,1.295
35383,1.2933
35384,1.2938
35387,1.2992
35388,1.2982
35389,1.3041
35390,1.3023
35391,1.2996
35394,1.2873
35395,1.2793
35396,1.2812
35397,1.277
35398,1.2721
35401,1.2689
35402,1.2506
35403,1.2535
35404,1.259
35405,1.2705
35408,1.2582
35409,1.2598
35410,1.2694
35411,1.267
35412,1.266
35415,1.2609
35416,1.267
35417,1.2599
35418,1.2558
35419,1.2606
35422,1.2609
35423,1.2593
35426,1.2598
35429,1.259
35430,1.2716
